Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
Flora2	C4:7C:8D:64:5D:17	2019-11-09 04:50:02	Flower care	22.8	32	1416	754	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:00:01	Flower care	22.8	28	1680	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:00:01	Flower care	22.9	32	1174	753	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:10:02	Flower care	22.2	28	1621	224	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:10:02	Flower care	22.5	32	1643	749	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:20:01	Flower care	22.0	28	1194	224	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:20:01	Flower care	22.2	32	1426	749	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:30:01	Flower care	21.7	28	972	223	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:30:01	Flower care	22.0	32	1694	756	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:40:01	Flower care	21.6	28	1068	226	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:40:01	Flower care	22.0	32	1600	756	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 05:50:01	Flower care	21.8	28	1770	225	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 05:50:01	Flower care	22.0	32	988	756	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:00:01	Flower care	22.3	28	1061	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:00:01	Flower care	22.6	32	1065	744	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:10:01	Flower care	22.7	28	1244	220	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:10:01	Flower care	22.8	32	1053	745	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:20:01	Flower care	22.5	28	1495	219	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:20:01	Flower care	22.6	32	1487	744	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:30:02	Flower care	22.0	28	1168	222	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:30:02	Flower care	22.3	32	1250	748	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:40:01	Flower care	21.9	28	975	222	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:40:01	Flower care	22.2	32	1604	749	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 06:50:02	Flower care	21.7	28	1770	222	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 06:50:02	Flower care	21.9	32	1197	753	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:00:01	Flower care	21.7	28	1031	222	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:00:01	Flower care	22.0	32	1300	747	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:10:02	Flower care	22.2	28	1080	220	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:10:02	Flower care	22.4	32	1101	742	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:20:01	Flower care	22.5	28	1449	219	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:20:01	Flower care	22.8	32	1671	741	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:30:02	Flower care	22.3	28	1143	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:30:02	Flower care	22.6	32	1404	735	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:40:01	Flower care	22.1	28	1673	220	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:40:01	Flower care	22.3	32	1422	744	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 07:50:02	Flower care	21.6	28	1670	222	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 07:50:02	Flower care	21.9	32	1166	744	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:00:01	Flower care	21.3	28	1113	223	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:00:01	Flower care	21.8	32	1254	741	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:10:01	Flower care	21.9	28	1481	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:10:01	Flower care	22.2	32	1604	731	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:20:01	Flower care	23.0	28	1774	216	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:20:01	Flower care	23.3	32	1029	726	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:30:01	Flower care	21.9	28	1433	220	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:30:01	Flower care	22.2	32	1296	736	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:40:01	Flower care	21.7	28	1600	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:40:01	Flower care	22.0	32	1209	738	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 08:50:01	Flower care	21.6	28	1727	221	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 08:50:01	Flower care	21.9	32	1518	739	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:00:01	Flower care	22.1	28	1318	219	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:00:01	Flower care	22.4	32	1316	729	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:10:01	Flower care	22.7	28	964	216	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:10:01	Flower care	22.7	32	1058	729	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:20:02	Flower care	22.4	28	1048	218	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:20:02	Flower care	22.6	32	1580	726	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:30:01	Flower care	22.1	28	1610	217	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:30:01	Flower care	22.3	32	1312	734	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:40:01	Flower care	21.7	28	1437	220	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:40:01	Flower care	22.0	32	1010	738	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 09:50:01	Flower care	21.6	28	1555	219	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 09:50:01	Flower care	21.9	31	1434	730	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:00:02	Flower care	21.8	28	950	218	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:00:02	Flower care	22.3	32	1459	730	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:10:01	Flower care	22.6	27	1050	214	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:10:01	Flower care	22.6	32	1109	721	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:20:02	Flower care	22.6	28	1449	215	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:20:02	Flower care	22.7	32	1530	720	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:30:01	Flower care	22.3	28	1680	215	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:30:01	Flower care	22.4	31	1496	724	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:40:02	Flower care	21.8	28	1139	217	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:40:02	Flower care	22.1	31	1311	723	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 10:50:01	Flower care	21.6	28	1642	218	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 10:50:01	Flower care	21.8	31	1288	727	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:00:02	Flower care	21.6	28	976	219	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:00:02	Flower care	21.9	31	1065	722	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:10:01	Flower care	22.5	28	1656	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:10:01	Flower care	22.5	31	1101	714	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:20:01	Flower care	22.7	28	1725	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:20:01	Flower care	22.8	31	1623	711	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:30:01	Flower care	22.3	28	1151	212	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:30:01	Flower care	22.4	31	1220	710	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:40:01	Flower care	22.0	28	1109	215	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:40:01	Flower care	22.1	31	1074	719	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 11:50:01	Flower care	21.7	27	1045	217	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 11:50:01	Flower care	22.0	31	998	715	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:00:01	Flower care	21.6	28	1199	216	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:00:01	Flower care	21.9	31	1100	717	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:10:01	Flower care	22.0	27	1139	215	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:10:01	Flower care	22.1	31	1205	714	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:20:01	Flower care	22.6	27	1179	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:20:01	Flower care	22.8	31	1209	705	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:30:01	Flower care	22.6	27	1033	211	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:30:01	Flower care	22.6	31	1296	713	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:40:01	Flower care	22.0	28	1496	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:40:01	Flower care	22.2	31	1575	709	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 12:50:01	Flower care	21.8	27	1030	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 12:50:01	Flower care	22.0	31	1623	711	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:00:01	Flower care	21.5	27	1170	215	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:00:01	Flower care	21.9	31	1592	712	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:10:01	Flower care	21.8	27	1628	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:10:01	Flower care	22.1	31	1070	706	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:20:02	Flower care	22.5	27	1754	210	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:20:02	Flower care	22.6	31	1545	704	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:30:01	Flower care	22.8	27	1708	210	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:30:01	Flower care	22.8	31	1022	697	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:40:02	Flower care	22.3	27	1541	211	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:40:02	Flower care	22.4	31	1174	706	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 13:50:01	Flower care	21.8	27	1194	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 13:50:01	Flower care	22.0	31	1518	711	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:00:02	Flower care	21.6	27	1433	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:00:02	Flower care	21.8	31	1666	710	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:10:01	Flower care	21.7	27	990	213	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:10:01	Flower care	22.0	31	1285	703	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:20:02	Flower care	22.3	27	1060	210	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:20:02	Flower care	22.3	31	1607	703	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:30:01	Flower care	22.7	27	1359	207	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:30:01	Flower care	22.8	31	1709	693	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:40:02	Flower care	22.5	27	1080	209	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:40:02	Flower care	22.5	31	1087	697	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 14:50:01	Flower care	22.0	28	1150	211	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 14:50:01	Flower care	22.1	31	1319	702	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:00:02	Flower care	21.6	27	1492	212	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:00:02	Flower care	21.9	31	1694	699	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:10:01	Flower care	21.6	28	1670	211	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:10:01	Flower care	21.8	31	1285	696	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:20:01	Flower care	22.1	27	1359	209	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:20:01	Flower care	22.3	31	1029	690	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:30:01	Flower care	22.7	27	1708	207	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:30:01	Flower care	22.9	31	1189	683	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:40:01	Flower care	22.6	27	1258	208	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:40:01	Flower care	22.6	31	1147	686	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 15:50:01	Flower care	22.1	27	1135	207	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 15:50:01	Flower care	22.2	31	1089	691	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:00:01	Flower care	21.7	27	1680	211	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:00:01	Flower care	22.0	31	1131	694	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:10:02	Flower care	21.6	27	1437	208	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:10:02	Flower care	21.8	31	1575	696	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:20:01	Flower care	21.8	27	1179	208	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:20:01	Flower care	22.0	31	988	694	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:30:02	Flower care	22.4	27	8	208	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:30:02	Flower care	22.3	31	76	686	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:40:01	Flower care	19.5	26	0	217	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:40:01	Flower care	19.7	31	3	707	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 16:50:02	Flower care	20.5	26	63	212	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 16:50:02	Flower care	20.2	31	60	706	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:00:01	Flower care	19.3	27	8	214	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:00:01	Flower care	19.0	31	118	720	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:10:02	Flower care	20.1	27	27	209	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:10:02	Flower care	19.8	31	58	706	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:20:01	Flower care	20.4	26	81	207	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:20:01	Flower care	20.0	31	74	700	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:30:02	Flower care	19.5	27	8	209	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:30:02	Flower care	19.3	31	76	708	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:40:01	Flower care	20.2	27	27	206	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:40:01	Flower care	20.0	31	56	700	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 17:50:01	Flower care	19.8	26	81	205	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 17:50:01	Flower care	19.6	31	78	699	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:00:02	Flower care	19.6	26	8	205	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:00:02	Flower care	19.5	31	76	691	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:10:01	Flower care	20.2	26	8	201	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:10:01	Flower care	20.1	31	1	684	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:20:02	Flower care	19.4	27	29	205	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:20:02	Flower care	19.4	31	74	697	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:30:01	Flower care	19.2	26	0	204	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:30:01	Flower care	19.4	30	95	697	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:40:02	Flower care	20.1	26	45	199	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:40:02	Flower care	20.0	30	35	686	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 18:50:01	Flower care	20.1	26	66	201	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 18:50:01	Flower care	20.0	30	74	681	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:00:02	Flower care	19.3	26	6	201	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:00:02	Flower care	19.2	30	95	695	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:10:01	Flower care	19.9	26	26	198	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:10:01	Flower care	19.8	30	55	684	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:20:01	Flower care	20.3	26	66	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:20:01	Flower care	20.2	30	74	679	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:30:01	Flower care	18.8	26	0	203	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:30:01	Flower care	19.2	30	115	690	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:40:02	Flower care	19.7	26	26	198	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:40:02	Flower care	19.6	30	55	680	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 19:50:01	Flower care	20.1	26	84	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 19:50:01	Flower care	20.1	30	74	680	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:00:01	Flower care	19.3	26	6	199	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:00:01	Flower care	19.2	30	42	690	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:10:01	Flower care	19.2	26	0	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:10:01	Flower care	19.4	30	55	683	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:20:01	Flower care	20.0	26	84	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:20:01	Flower care	20.0	30	60	672	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:30:01	Flower care	20.3	26	4	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:30:01	Flower care	20.3	30	95	678	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:40:01	Flower care	19.1	26	29	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:40:01	Flower care	19.2	30	58	690	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 20:50:01	Flower care	19.6	26	84	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 20:50:01	Flower care	19.8	30	58	678	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:00:01	Flower care	20.1	26	26	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:00:01	Flower care	20.1	30	97	675	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:10:01	Flower care	19.4	26	43	198	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:10:01	Flower care	19.4	30	56	678	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:20:01	Flower care	19.2	26	65	199	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:20:01	Flower care	19.4	30	78	683	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:30:02	Flower care	19.9	26	26	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:30:02	Flower care	19.9	30	115	673	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:40:01	Flower care	20.2	26	11	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:40:01	Flower care	20.1	30	40	671	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 21:50:02	Flower care	19.0	26	82	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 21:50:02	Flower care	19.1	30	78	692	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:00:01	Flower care	19.5	26	6	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:00:01	Flower care	19.5	30	97	687	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:10:02	Flower care	19.8	26	9	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:10:02	Flower care	20.0	30	21	676	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:20:01	Flower care	20.2	26	48	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:20:01	Flower care	20.2	30	60	674	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:30:02	Flower care	19.1	25	24	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:30:02	Flower care	19.2	30	79	690	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:40:01	Flower care	18.5	26	29	198	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:40:01	Flower care	18.7	30	0	686	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 22:50:01	Flower care	19.1	26	66	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 22:50:01	Flower care	19.1	30	58	686	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:00:01	Flower care	19.7	26	6	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:00:01	Flower care	19.7	30	115	675	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:10:01	Flower care	20.0	26	29	194	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:10:01	Flower care	20.0	30	55	672	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:20:02	Flower care	20.3	26	82	193	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:20:02	Flower care	20.3	30	42	673	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:30:01	Flower care	19.3	26	24	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:30:01	Flower care	19.2	30	79	685	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:40:02	Flower care	19.6	26	9	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:40:02	Flower care	19.7	30	4	675	100
Flora1	C4:7C:8D:64:76:67	2019-11-09 23:50:01	Flower care	20.0	26	66	194	100
Flora2	C4:7C:8D:64:5D:17	2019-11-09 23:50:01	Flower care	20.1	30	60	675	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:00:02	Flower care	20.1	26	24	193	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:00:02	Flower care	20.0	30	115	672	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:10:01	Flower care	19.1	26	27	196	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:10:01	Flower care	19.3	30	58	680	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:20:02	Flower care	19.6	26	66	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:20:02	Flower care	19.7	30	78	679	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:30:01	Flower care	20.1	26	1292	193	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:30:01	Flower care	20.2	30	1562	669	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:40:02	Flower care	22.0	26	1490	189	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:40:02	Flower care	22.1	30	1327	657	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 00:50:01	Flower care	21.8	26	1213	191	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 00:50:01	Flower care	22.2	31	1046	651	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:00:02	Flower care	21.3	26	1065	192	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:00:02	Flower care	21.9	31	1393	654	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:10:01	Flower care	21.4	26	1531	192	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:10:01	Flower care	21.8	31	1269	651	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:20:01	Flower care	22.0	26	1468	191	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:20:01	Flower care	22.4	31	1151	649	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:30:01	Flower care	22.5	26	1006	191	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:30:01	Flower care	22.6	31	1354	646	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:40:02	Flower care	21.9	26	1262	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:40:02	Flower care	22.4	31	1335	649	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 01:50:01	Flower care	21.7	26	1559	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 01:50:01	Flower care	22.0	31	1003	658	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:00:01	Flower care	21.3	26	1187	198	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:00:01	Flower care	21.9	31	1006	660	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:10:01	Flower care	21.8	27	1233	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:10:01	Flower care	22.2	31	1410	656	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:20:01	Flower care	22.4	27	1524	195	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:20:01	Flower care	22.8	31	1374	653	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:30:01	Flower care	22.2	27	976	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:30:01	Flower care	22.5	31	1144	653	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:40:01	Flower care	21.8	27	1689	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:40:01	Flower care	22.1	31	1105	661	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 02:50:02	Flower care	21.5	27	1744	201	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 02:50:02	Flower care	21.7	31	1127	666	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 03:00:01	Flower care	21.5	27	1170	201	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 03:00:01	Flower care	21.9	31	1327	660	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 03:10:02	Flower care	22.1	27	1604	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 03:10:02	Flower care	22.3	31	1182	659	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 03:20:01	Flower care	22.6	27	1319	197	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 03:20:01	Flower care	22.8	31	1269	653	100
Flora1	C4:7C:8D:64:76:67	2019-11-10 03:30:02	Flower care	22.1	27	1011	200	100
Flora2	C4:7C:8D:64:5D:17	2019-11-10 03:30:02	Flower care	22.5	31	1373	653	100
