Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
Out	C4:7C:8D:64:5D:17	2019-10-01 10:00:05	Flower care	25.6	7	2273	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:10:02	Flower care	25.2	13	2727	12	37
Out	C4:7C:8D:64:5D:17	2019-10-01 10:10:05	Flower care	25.8	7	2280	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:20:02	Flower care	25.4	13	2720	14	37
Out	C4:7C:8D:64:5D:17	2019-10-01 10:20:04	Flower care	25.9	7	2262	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:30:02	Flower care	25.7	13	2727	12	37
Out	C4:7C:8D:64:5D:17	2019-10-01 10:30:04	Flower care	26.2	7	2309	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:40:02	Flower care	26.0	13	2727	14	38
Out	C4:7C:8D:64:5D:17	2019-10-01 10:40:04	Flower care	26.4	7	2293	0	100
In	C4:7C:8D:64:76:67	2019-10-01 10:50:02	Flower care	26.1	13	2758	14	38
Out	C4:7C:8D:64:5D:17	2019-10-01 10:50:18	Flower care	26.6	7	2339	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:00:02	Flower care	26.3	13	2808	15	38
Out	C4:7C:8D:64:5D:17	2019-10-01 11:00:06	Flower care	26.9	6	2415	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:10:02	Flower care	26.7	14	2768	15	39
Out	C4:7C:8D:64:5D:17	2019-10-01 11:10:04	Flower care	27.2	7	2400	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:20:01	Flower care	26.8	14	2759	14	39
Out	C4:7C:8D:64:5D:17	2019-10-01 11:20:04	Flower care	27.2	7	2363	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:30:02	Flower care	27.0	14	2734	15	41
Out	C4:7C:8D:64:5D:17	2019-10-01 11:30:05	Flower care	27.5	7	2368	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:40:02	Flower care	27.2	14	2704	15	41
Out	C4:7C:8D:64:5D:17	2019-10-01 11:40:07	Flower care	27.7	7	2181	0	100
In	C4:7C:8D:64:76:67	2019-10-01 11:50:02	Flower care	27.2	14	2688	15	41
Out	C4:7C:8D:64:5D:17	2019-10-01 11:50:05	Flower care	27.8	7	2353	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:00:02	Flower care	27.1	14	2654	15	41
Out	C4:7C:8D:64:5D:17	2019-10-01 12:00:04	Flower care	27.9	7	2312	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:10:02	Flower care	27.5	14	2655	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 12:10:05	Flower care	28.0	7	2322	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:20:01	Flower care	27.7	14	2673	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 12:20:05	Flower care	28.4	7	2296	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:30:02	Flower care	28.0	14	2633	15	42
Out	C4:7C:8D:64:5D:17	2019-10-01 12:30:05	Flower care	28.5	7	2286	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:40:02	Flower care	28.1	14	2640	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 12:40:05	Flower care	28.7	7	2302	0	100
In	C4:7C:8D:64:76:67	2019-10-01 12:50:02	Flower care	28.3	14	2591	15	43
Out	C4:7C:8D:64:5D:17	2019-10-01 12:50:06	Flower care	29.0	7	2282	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:00:02	Flower care	28.4	14	2591	15	43
Out	C4:7C:8D:64:5D:17	2019-10-01 13:00:04	Flower care	29.1	7	2251	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:10:02	Flower care	28.7	14	2600	14	44
Out	C4:7C:8D:64:5D:17	2019-10-01 13:10:05	Flower care	29.2	7	2304	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:20:02	Flower care	28.8	14	2618	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 13:20:10	Flower care	29.3	7	2282	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:30:02	Flower care	28.9	14	2585	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 13:30:04	Flower care	29.5	7	2282	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:40:02	Flower care	29.1	14	2633	14	44
Out	C4:7C:8D:64:5D:17	2019-10-01 13:40:04	Flower care	29.7	7	2296	0	100
In	C4:7C:8D:64:76:67	2019-10-01 13:50:02	Flower care	28.8	14	2531	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 13:50:05	Flower care	29.4	7	2288	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:00:02	Flower care	29.2	14	2555	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 14:00:06	Flower care	29.8	7	2222	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:10:02	Flower care	29.0	14	2484	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 14:10:07	Flower care	29.6	7	2218	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:20:02	Flower care	29.2	14	2476	15	45
Out	C4:7C:8D:64:5D:17	2019-10-01 14:20:06	Flower care	29.8	7	2196	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:30:02	Flower care	29.3	14	2426	15	45
Out	C4:7C:8D:64:5D:17	2019-10-01 14:30:04	Flower care	29.8	7	2157	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:40:02	Flower care	29.1	14	2394	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 14:40:06	Flower care	29.6	7	2068	0	100
In	C4:7C:8D:64:76:67	2019-10-01 14:50:02	Flower care	29.2	14	2343	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 14:50:05	Flower care	29.7	7	2106	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:00:02	Flower care	28.9	14	2306	15	45
Out	C4:7C:8D:64:5D:17	2019-10-01 15:00:06	Flower care	29.6	7	2039	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:10:02	Flower care	29.0	14	2277	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 15:10:04	Flower care	29.7	7	2049	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:20:02	Flower care	29.2	14	2309	15	45
Out	C4:7C:8D:64:5D:17	2019-10-01 15:20:07	Flower care	29.7	7	2028	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:30:02	Flower care	29.1	14	2227	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 15:30:04	Flower care	29.7	7	2016	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:40:02	Flower care	29.3	14	2176	15	45
Out	C4:7C:8D:64:5D:17	2019-10-01 15:40:06	Flower care	29.8	7	1915	0	100
In	C4:7C:8D:64:76:67	2019-10-01 15:50:02	Flower care	29.1	14	2047	14	44
Out	C4:7C:8D:64:5D:17	2019-10-01 15:50:06	Flower care	29.7	7	1844	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:00:02	Flower care	29.0	14	1984	14	44
Out	C4:7C:8D:64:5D:17	2019-10-01 16:00:04	Flower care	29.4	7	1736	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:10:02	Flower care	28.7	14	1837	15	44
Out	C4:7C:8D:64:5D:17	2019-10-01 16:10:05	Flower care	29.2	7	1653	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:20:02	Flower care	28.7	14	1755	13	44
Out	C4:7C:8D:64:5D:17	2019-10-01 16:20:05	Flower care	29.2	7	1549	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:30:02	Flower care	28.5	14	1612	14	44
Out	C4:7C:8D:64:5D:17	2019-10-01 16:30:05	Flower care	29.1	7	1432	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:40:02	Flower care	28.4	14	1498	15	43
Out	C4:7C:8D:64:5D:17	2019-10-01 16:40:04	Flower care	28.9	7	1319	0	100
In	C4:7C:8D:64:76:67	2019-10-01 16:50:02	Flower care	28.1	14	1348	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 16:50:04	Flower care	28.7	7	1205	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:00:02	Flower care	27.8	14	1168	13	42
Out	C4:7C:8D:64:5D:17	2019-10-01 17:00:06	Flower care	28.5	7	1021	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:10:02	Flower care	27.6	14	968	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 17:10:04	Flower care	28.3	7	870	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:20:02	Flower care	27.4	14	768	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 17:20:06	Flower care	28.0	7	659	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:30:02	Flower care	27.4	14	552	14	42
Out	C4:7C:8D:64:5D:17	2019-10-01 17:30:05	Flower care	27.9	7	524	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:40:02	Flower care	27.0	14	378	14	41
Out	C4:7C:8D:64:5D:17	2019-10-01 17:40:04	Flower care	27.5	7	305	0	100
In	C4:7C:8D:64:76:67	2019-10-01 17:50:02	Flower care	26.7	14	193	12	41
Out	C4:7C:8D:64:5D:17	2019-10-01 17:50:05	Flower care	27.2	7	199	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:00:02	Flower care	26.6	13	123	12	41
Out	C4:7C:8D:64:5D:17	2019-10-01 18:00:06	Flower care	27.1	7	104	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:10:02	Flower care	26.3	13	39	12	39
Out	C4:7C:8D:64:5D:17	2019-10-01 18:10:04	Flower care	26.8	7	84	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:20:02	Flower care	26.1	13	42	12	39
Out	C4:7C:8D:64:5D:17	2019-10-01 18:20:05	Flower care	26.7	7	47	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:30:02	Flower care	25.9	13	43	12	39
Out	C4:7C:8D:64:5D:17	2019-10-01 18:30:04	Flower care	26.5	7	65	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:40:02	Flower care	25.9	13	66	11	38
Out	C4:7C:8D:64:5D:17	2019-10-01 18:40:06	Flower care	26.3	7	27	0	100
In	C4:7C:8D:64:76:67	2019-10-01 18:50:02	Flower care	25.6	13	40	10	38
Out	C4:7C:8D:64:5D:17	2019-10-01 18:50:05	Flower care	26.2	7	65	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:00:02	Flower care	25.6	13	45	11	38
Out	C4:7C:8D:64:5D:17	2019-10-01 19:00:06	Flower care	26.1	7	14	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:10:02	Flower care	25.4	13	42	10	37
Out	C4:7C:8D:64:5D:17	2019-10-01 19:10:04	Flower care	26.0	7	47	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:20:02	Flower care	25.2	13	66	10	37
Out	C4:7C:8D:64:5D:17	2019-10-01 19:20:04	Flower care	25.9	7	48	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:30:02	Flower care	25.2	13	43	10	37
Out	C4:7C:8D:64:5D:17	2019-10-01 19:30:04	Flower care	25.7	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:40:02	Flower care	25.0	13	43	10	37
Out	C4:7C:8D:64:5D:17	2019-10-01 19:40:05	Flower care	25.6	6	29	0	100
In	C4:7C:8D:64:76:67	2019-10-01 19:50:02	Flower care	24.7	13	66	10	36
Out	C4:7C:8D:64:5D:17	2019-10-01 19:50:04	Flower care	25.3	7	66	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:00:02	Flower care	24.6	13	66	10	36
Out	C4:7C:8D:64:5D:17	2019-10-01 20:00:04	Flower care	25.1	6	32	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:10:02	Flower care	24.3	13	24	10	35
Out	C4:7C:8D:64:5D:17	2019-10-01 20:10:04	Flower care	25.1	6	68	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:20:02	Flower care	24.3	13	65	9	36
Out	C4:7C:8D:64:5D:17	2019-10-01 20:20:05	Flower care	25.0	6	32	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:30:02	Flower care	24.1	13	45	7	35
Out	C4:7C:8D:64:5D:17	2019-10-01 20:30:04	Flower care	24.6	7	69	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:40:02	Flower care	23.6	13	0	10	35
Out	C4:7C:8D:64:5D:17	2019-10-01 20:40:06	Flower care	24.6	6	13	0	100
In	C4:7C:8D:64:76:67	2019-10-01 20:50:02	Flower care	24.0	13	63	8	33
Out	C4:7C:8D:64:5D:17	2019-10-01 20:50:04	Flower care	24.4	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:00:02	Flower care	23.8	13	47	8	35
Out	C4:7C:8D:64:5D:17	2019-10-01 21:00:04	Flower care	24.4	7	29	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:10:02	Flower care	23.7	13	43	8	35
Out	C4:7C:8D:64:5D:17	2019-10-01 21:10:04	Flower care	24.3	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:20:02	Flower care	23.7	13	68	8	35
Out	C4:7C:8D:64:5D:17	2019-10-01 21:20:06	Flower care	24.2	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:30:01	Flower care	23.3	13	47	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 21:30:03	Flower care	24.0	7	66	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:40:01	Flower care	23.2	13	68	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 21:40:04	Flower care	23.8	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-01 21:50:01	Flower care	23.1	12	65	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 21:50:06	Flower care	23.5	6	89	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:00:02	Flower care	22.9	12	66	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 22:00:06	Flower care	23.5	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:10:01	Flower care	22.6	12	0	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 22:10:06	Flower care	23.4	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:20:02	Flower care	22.9	12	86	7	32
Out	C4:7C:8D:64:5D:17	2019-10-01 22:20:05	Flower care	23.2	7	27	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:30:02	Flower care	22.8	12	65	8	32
Out	C4:7C:8D:64:5D:17	2019-10-01 22:30:04	Flower care	23.2	7	66	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:40:02	Flower care	22.7	12	66	8	31
Out	C4:7C:8D:64:5D:17	2019-10-01 22:40:04	Flower care	23.1	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 22:50:01	Flower care	22.5	12	68	7	31
Out	C4:7C:8D:64:5D:17	2019-10-01 22:50:06	Flower care	23.0	7	68	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:00:02	Flower care	22.5	12	66	7	31
Out	C4:7C:8D:64:5D:17	2019-10-01 23:00:05	Flower care	23.0	7	47	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:10:02	Flower care	22.2	12	26	7	31
Out	C4:7C:8D:64:5D:17	2019-10-01 23:10:06	Flower care	22.9	7	66	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:20:02	Flower care	22.4	12	69	7	30
Out	C4:7C:8D:64:5D:17	2019-10-01 23:20:03	Flower care	22.7	7	47	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:30:01	Flower care	22.1	12	48	7	30
Out	C4:7C:8D:64:5D:17	2019-10-01 23:30:05	Flower care	22.6	7	66	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:40:02	Flower care	22.0	12	71	7	30
Out	C4:7C:8D:64:5D:17	2019-10-01 23:40:06	Flower care	22.5	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-01 23:50:01	Flower care	22.1	12	66	6	29
Out	C4:7C:8D:64:5D:17	2019-10-01 23:50:04	Flower care	22.6	7	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:00:02	Flower care	21.9	12	89	6	29
Out	C4:7C:8D:64:5D:17	2019-10-02 00:00:06	Flower care	22.5	7	32	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:10:02	Flower care	22.0	12	65	6	29
Out	C4:7C:8D:64:5D:17	2019-10-02 00:10:07	Flower care	22.4	7	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:20:01	Flower care	21.7	13	87	6	29
Out	C4:7C:8D:64:5D:17	2019-10-02 00:20:05	Flower care	22.2	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:30:02	Flower care	21.5	11	66	6	28
Out	C4:7C:8D:64:5D:17	2019-10-02 00:30:05	Flower care	22.1	7	69	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:40:02	Flower care	21.4	13	71	6	28
Out	C4:7C:8D:64:5D:17	2019-10-02 00:40:06	Flower care	21.9	7	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 00:50:02	Flower care	21.4	13	86	6	28
Out	C4:7C:8D:64:5D:17	2019-10-02 00:50:07	Flower care	21.9	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:00:02	Flower care	21.4	13	71	6	28
Out	C4:7C:8D:64:5D:17	2019-10-02 01:00:05	Flower care	21.8	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:10:02	Flower care	21.2	13	66	6	27
Out	C4:7C:8D:64:5D:17	2019-10-02 01:10:06	Flower care	21.6	7	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:20:02	Flower care	21.2	13	90	6	27
Out	C4:7C:8D:64:5D:17	2019-10-02 01:20:06	Flower care	21.6	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:30:02	Flower care	21.2	11	87	6	27
Out	C4:7C:8D:64:5D:17	2019-10-02 01:30:04	Flower care	21.7	6	68	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:40:02	Flower care	20.9	13	29	6	27
Out	C4:7C:8D:64:5D:17	2019-10-02 01:40:06	Flower care	21.5	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 01:50:02	Flower care	21.2	11	66	6	27
Out	C4:7C:8D:64:5D:17	2019-10-02 01:50:05	Flower care	21.6	6	69	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:00:02	Flower care	21.1	11	90	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:00:06	Flower care	21.5	6	32	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:10:02	Flower care	21.0	11	71	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:10:04	Flower care	21.4	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:20:01	Flower care	20.8	11	45	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:20:05	Flower care	21.5	6	34	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:30:02	Flower care	20.9	11	66	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:30:07	Flower care	21.3	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:40:02	Flower care	20.9	11	68	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:40:06	Flower care	21.4	6	30	0	100
In	C4:7C:8D:64:76:67	2019-10-02 02:50:02	Flower care	20.9	11	87	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 02:50:06	Flower care	21.4	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:00:02	Flower care	20.9	11	68	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:00:04	Flower care	21.4	6	16	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:10:02	Flower care	20.9	11	71	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:10:04	Flower care	21.3	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:20:02	Flower care	20.9	11	68	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:20:07	Flower care	21.4	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:30:02	Flower care	20.9	11	90	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:30:06	Flower care	21.2	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:40:02	Flower care	20.7	11	89	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:40:07	Flower care	21.0	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 03:50:02	Flower care	20.4	11	87	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 03:50:05	Flower care	20.7	6	73	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:00:02	Flower care	20.3	12	69	5	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:00:04	Flower care	20.7	6	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:10:02	Flower care	20.3	12	90	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:10:05	Flower care	20.5	6	55	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:20:02	Flower care	20.1	12	69	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:20:05	Flower care	20.6	6	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:30:02	Flower care	19.8	12	8	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:30:04	Flower care	20.4	6	71	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:40:02	Flower care	19.9	12	69	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:40:04	Flower care	20.3	6	16	0	100
In	C4:7C:8D:64:76:67	2019-10-02 04:50:02	Flower care	19.8	12	89	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 04:50:04	Flower care	20.2	7	52	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:00:02	Flower care	19.8	12	69	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 05:00:04	Flower care	20.2	8	30	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:10:02	Flower care	19.5	12	47	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 05:10:06	Flower care	20.1	7	71	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:20:02	Flower care	19.3	12	48	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 05:20:05	Flower care	20.0	8	30	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:30:02	Flower care	19.1	12	9	2	27
Out	C4:7C:8D:64:5D:17	2019-10-02 05:30:06	Flower care	19.9	7	71	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:40:02	Flower care	19.3	12	68	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 05:40:04	Flower care	19.7	8	68	0	100
In	C4:7C:8D:64:76:67	2019-10-02 05:50:02	Flower care	19.2	12	87	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 05:50:04	Flower care	19.7	8	73	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:00:02	Flower care	19.2	12	89	2	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:00:06	Flower care	19.6	8	50	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:10:02	Flower care	19.2	12	130	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:10:07	Flower care	19.6	8	126	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:20:02	Flower care	19.2	12	265	2	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:20:05	Flower care	19.6	8	202	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:30:02	Flower care	19.3	12	426	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:30:06	Flower care	19.8	8	341	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:40:02	Flower care	19.3	12	615	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:40:04	Flower care	19.9	8	468	0	100
In	C4:7C:8D:64:76:67	2019-10-02 06:50:02	Flower care	19.6	12	817	3	26
Out	C4:7C:8D:64:5D:17	2019-10-02 06:50:05	Flower care	20.0	8	624	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:00:02	Flower care	19.8	12	1023	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:00:04	Flower care	20.1	6	770	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:10:02	Flower care	20.0	12	1222	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:10:04	Flower care	20.2	8	928	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:20:02	Flower care	20.2	12	1358	2	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:20:04	Flower care	20.6	8	1013	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:30:02	Flower care	20.6	12	1494	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:30:06	Flower care	21.0	8	1152	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:40:02	Flower care	20.8	11	1706	2	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:40:04	Flower care	21.3	8	1304	0	100
In	C4:7C:8D:64:76:67	2019-10-02 07:50:02	Flower care	21.0	11	1837	2	27
Out	C4:7C:8D:64:5D:17	2019-10-02 07:50:04	Flower care	21.4	8	1440	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:00:02	Flower care	21.1	13	1923	3	27
Out	C4:7C:8D:64:5D:17	2019-10-02 08:00:04	Flower care	21.6	8	1467	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:10:02	Flower care	21.3	13	2028	2	27
Out	C4:7C:8D:64:5D:17	2019-10-02 08:10:06	Flower care	21.7	8	1591	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:20:02	Flower care	21.6	13	2165	3	29
Out	C4:7C:8D:64:5D:17	2019-10-02 08:20:04	Flower care	22.1	8	1644	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:30:02	Flower care	21.9	13	2259	3	29
Out	C4:7C:8D:64:5D:17	2019-10-02 08:30:05	Flower care	22.1	8	1763	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:40:02	Flower care	21.9	13	2351	3	29
Out	C4:7C:8D:64:5D:17	2019-10-02 08:40:04	Flower care	22.3	8	1805	0	100
In	C4:7C:8D:64:76:67	2019-10-02 08:50:02	Flower care	22.3	13	2406	3	29
Out	C4:7C:8D:64:5D:17	2019-10-02 08:50:06	Flower care	22.6	8	1901	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:00:02	Flower care	22.3	12	2495	3	30
Out	C4:7C:8D:64:5D:17	2019-10-02 09:00:06	Flower care	22.8	8	1925	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:10:02	Flower care	22.8	12	2550	3	31
Out	C4:7C:8D:64:5D:17	2019-10-02 09:10:05	Flower care	23.3	7	2045	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:20:02	Flower care	23.1	12	2616	3	32
Out	C4:7C:8D:64:5D:17	2019-10-02 09:20:05	Flower care	23.6	7	2083	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:30:02	Flower care	23.2	14	2630	3	32
Out	C4:7C:8D:64:5D:17	2019-10-02 09:30:03	Flower care	23.6	7	2128	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:40:02	Flower care	23.4	14	2652	3	32
Out	C4:7C:8D:64:5D:17	2019-10-02 09:40:06	Flower care	23.9	7	2142	0	100
In	C4:7C:8D:64:76:67	2019-10-02 09:50:02	Flower care	23.5	14	2645	6	32
Out	C4:7C:8D:64:5D:17	2019-10-02 09:50:06	Flower care	24.0	7	2194	0	100
In	C4:7C:8D:64:76:67	2019-10-02 10:00:02	Flower care	23.4	13	2647	5	32
